"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_397","25_64","ALL","ALB","","","","","","","","","","","","","","","","","","","","5.95","4.74","6.09","","","3.22","5.75","4.87","2.74","2.3","1.56","1.69","1.73","2.13","1.67","2.24","2.05","2.21","2.09","2.19","1.18","1.43","0.36","","","","","","",""
"HFAMDB_397","25_64","ALL","ARM","","","","","","","","","","","","","","7.03","7.95","","","6.78","6.54","8.42","6.22","6.9","6.85","7.71","9","8.42","7.84","9.09","9.44","9.24","8.72","8.8","9","7.76","10.03","9.63","","","11.03","","10.07","11.13","","","10.93","9.15","10.14","10.92","9.69"
"HFAMDB_397","25_64","ALL","AUT","","13.27","11.66","10.6","10.42","9.32","7.3","6.72","7.81","6.2","5.56","6.74","5.85","4.58","4.49","4.6","3.9","4.06","2.92","2.8","2.97","3.22","2.84","2.95","2.53","2.08","2.03","1.75","1.56","1.73","2.3","3.2","2.93","2.78","4.19","4.45","4.52","5.01","3.45","3.61","3.94","3.72","3.76","3.48","3.26","3.78","3.52","3.43","2.68"
"HFAMDB_397","25_64","ALL","AZE","","","","","","","","","","","","","","24.74","24.12","","","22.29","20.88","21.36","19.52","18.32","18.23","16.77","23.52","22.45","26.97","34.92","30.44","29.24","26.63","30.7","25.99","24.92","22.21","21.84","19.72","","","6.87","","","","","","","","",""
"HFAMDB_397","25_64","ALL","BLR","","","","","","","","","","","","","","10.69","10.24","","","8.3","6.8","6.87","7.06","7.25","7.85","7.8","7.24","8.57","9.25","12.31","11.57667625","11.85","12.47","15.65","13.17","15.57","18.85","20.65","20.66811525","24.55139437","","19.77","18.13","18.02","19.19","19.96","","15.13","14.16","",""
"HFAMDB_397","25_64","ALL","BEL","11.61","10.89","8.41","8.23","7.07","6.6","5.74","5.95","6.14","5.45","4.8","4.18","4","4.08","3.52","3.81","3.03","3.44","2.99","2.91","2.89","3.02","3.27","2.88","3.12","6.02","6.61","7.23","3.64","4.79","4.67","4.67","5.78","6.45","6.6","6.59","6.91","6.06","5.66","5.06","5.78","5.99","5.51","5.51","5.41","5.63","4.6","4.11",""
"HFAMDB_397","25_64","ALL","BIH","","","","","","","","","","","","","","","","","","10.79","9.5","9.23","8.68","7.97","7.12","8.47","","","","","","","","","","","","","","","","","","","","4.4","","","4.08","",""
"HFAMDB_397","25_64","ALL","BGR","19.02","16.97","14.63","14.39","12.84","12.21","10.59","10.19","9.68","8.87","8.44","7.86","6.1","6.14","6.11","6.59","6.83","5.7","6.32","6.13","6.01","5.51","4.81","4.3","5.63","6.44","7.02","5.98","6.65","8.08","8.41","7.05","6.95","7.01","6.68","6.48","6.56","7.25","6.86","7.81","6.42","6.3","6.1","5.47","6.56","5.41","4.68","",""
"HFAMDB_397","25_64","ALL","HRV","","","","","","","","","","","","","","","","","","8.79","10","10.45","8.68","10.04","9.68","8.08","7.68","6.73","6.42","6.13","7.27","7.32","6.2","7.61","8.54","6.68","6.92","5.03","4.51","3.69","4.32","4.47","3.23","3.98","3.83","2.72","3.72","2.8","3.67","3.9","4.64"
"HFAMDB_397","25_64","ALL","CYP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.38","3.09","","","","2.44","3.61","1.81","2.06","3.47","2.85","1.6","2.4","2.83","3.22","3.98","4.02","2.62"
