"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_360","GTE75","ALL","KAZ","","","","","","","","","","","","","","3.2","5.96","","","6.16","3.04","4.86","5.81","9.06","6.71","3.24","7.63","9.8","9.82","9.28","8.07","10.07","11.13","8.13","7.2","11.69","6.28","7.17","6.24","5.56","4.73","6.23","5.62","7.74","5.99","5.46","8.62","5.57","4.14","5.69",""
"HFAMDB_360","GTE75","ALL","KGZ","","","","","","","","","","","","","","3.56","2.45","","","5.29","0.93","3.63","4.47","5.42","1.3","5.05","8.14","6.42","3.1","7.77","8.89","8.54","5.51","6.06","2.2","7.32","9.18","4.72","3.56","2.36","4.76","2.45","2.03","6.96","2.01","7","6.88","4.62","6.69","3.75",""
"HFAMDB_360","GTE75","ALL","LVA","","","","","","","","","","","","","19.11","13.59","16.89","19.61","18.75","16.19","14.25","18.26","20.87","22.17","19.86","26.16","20.19","42.07","36.16","25.87","25.08","19.72","27.42","19.2","16.33","18.48","27.34","19.25","21.42","21.43","26.96","18.17","9.17","14.18","19.08","12.27","11.96","12.1","12.65","12.61",""
"HFAMDB_360","GTE75","ALL","LTU","","","","","","","","","","","","","","12.1","9.22","","","10.47","5.67","9.8","9.45","9.26","8.45","8.42","7.6","9.97","10.44","12.61","13.34","12.35","10.19","6.92","9.3","8.35","7.61","8.68","7.07","13.14","11.76","4.78","6.14","3.2","4.3","4.27","5.98","3.41","2.34","5.09","2.91"
"HFAMDB_360","GTE75","ALL","LUX","","","","0","12.42","6.02","16.68","0","0","14.36","0","0","0","0","0","0","0","8.06","0","0","3.42","0","10.34","15.3","0","5.1","14.64","5.38","3.16","3.38","0","0","0","8.02","0","0","0","0","0","0","3.68","0","0","2.14","0","0","2.51","0",""
"HFAMDB_360","GTE75","ALL","MLT","0","17.86","0","0","0","0","0","0","0","0","0","0","42.12","0","7.35","0","0","8.47","0","6.85","11.9","0","0","0","0","0","8.62","0","7.35","5.75","0","0","0","0","3.94","6.12","4.82","9.4","0","3.26","0","4.08","4.16","0","0","0","0","",""
"HFAMDB_360","GTE75","ALL","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","2.99","0","0","","","","","","",""
"HFAMDB_360","GTE75","ALL","NLD","","5.82","5","3.62","3.15","5.82","2.65","2.78","5.07","2.49","2.36","3.77","2.27","2.39","2.97","2.3","2.69","2.34","2.45","3.85","1.76","2.84","3.29","2.25","2.76","3.6","2.86","2.53","2.24","0.8","2.19","2.05","2.51","1.92","1.11","1.5","1.38","2.43","2.17","0.98","1.44","0.98","1.06","0.81","0.56","0.96","1.31","1.29","1.5"
"HFAMDB_360","GTE75","ALL","NOR","","4.54","5.84","4.14","3.05","9.36","6.98","5.47","3.59","8.89","6.63","16.24","7.85","8.02","5.92","7.08","5.13","5.02","4.18","9.1","5.01","7.2","6.71","6.89","7.59","4.25","5.04","6.19","7.35","6.23","4.74","5.66","3.68","5.3","5.32","4.51","4.64","6.83","6.24","6.38","5.93","4.08","6.8","3.94","2.94","4.46","3.67","2.85",""
"HFAMDB_360","GTE75","ALL","POL","","4.13","6.23","4.36","","","","","","","","","","","","5.77","6.22","8.27","7.79","8.25","6.68","6.26","5.67","6.66","7.93","8.09","6.81","5.84","8.13","","","4.64","4.77","3.88","4.15","4.28","3.59","3.86","4.59","4.53","4.09","3.48","3.99","4.44","4.59","3.74","3.08","3.04",""
"HFAMDB_360","GTE75","ALL","PRT","","","","26.02","20.76","24.9","26.22","24.08","22.82","20.02","22.84","17.78","16.36","17.16","21.4","16.68","19.31","17.21","15.9","8.31","6.4","9.68","6.91","8.71","6.2","7.47","5.11","5.73","9.31","5.83","5.3","6.63","3.8","5.85","4.75","6.1","","","","4.36","3.87","2.73","3.56","3.6","3.19","2.64","3","",""
"HFAMDB_360","GTE75","ALL","MDA","","","","","","","","","","","","","","31.89","18.98","","","18.62","15.75","9.06","7.95","18.12","26.22","28.51","22.91","27.21","15.77","28.16","21.56","28.98","37.2","18.83","13.96","18.43","18.96","8.07","18.34","26.86","36.61","20.82","13.5","21.41","25.14","19.94","31.04","23.58","15.14","8.46","11.85"
"HFAMDB_360","GTE75","ALL","ROU","","","","","","","","","","","","","","","","","","","","","","13.23","13.13","16.26","14.37","16.51","15.4","15.39","17.44","17.62","15.53","10.45","11.3","11.25","9.81","13.2","9.45","9.71","9.76","9.49","10.29","9.06","9.91","9.11","13.14","8.34","8.7","8.35","8.53"
"HFAMDB_360","GTE75","ALL","RUS","","","","","","","","","","","","","10.49","10.78","9.46","10.31","11.09","12.55","9.72","11.31","9.7","9.65","11.44","11.21","13.18","15.58","16.27","13.77","15.41","13.27","13.48","15.88","14.16","15.66","15.86","16.82","15.56","15.43","16.45","14.37","14.05","14.17","14.39","12.04","11.38","9.8","","",""
"HFAMDB_360","GTE75","ALL","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","0","","","","","","","","","","",""
"HFAMDB_360","GTE75","ALL","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.13","3.84","6.99","6.25","4.33","4.96","5.64","5.73","6.59","6.78","7.28","4.48","6.8","6.32","7.37","2.72","4.28","6.22",""
"HFAMDB_360","GTE75","ALL","SVK","","","","","","","","","","","","","","","","","","","","","","","","","8","8.18","3.87","6.07","6.15","6.16","5.56","3.54","4.14","3.18","2.92","3.7","5.07","4.65","0","0","4.23","3.55","1.98","","2.34","1.15","0.51","",""
"HFAMDB_360","GTE75","ALL","SVN","","","","","","","","","","","","","","","","","","8.09","8.47","8.24","1.66","5.39","5.89","3.92","12.03","0.77","0.76","9.27","8.68","4.29","0","2.94","1.06","4.17","2.47","0.81","1.57","3.9","1.68","2.53","1.24","2.26","3.72","3.05","3.19","0.91","3.66","1",""
"HFAMDB_360","GTE75","ALL","ESP","4.35","4.01","","7.69","6.43","6.2","6.37","6.56","7.12","5.35","6.54","6.77","5.94","5.45","5.35","5.01","6.57","5.92","5.4","4.27","3.86","3.95","3.66","4.58","3.98","3.64","3.53","2.42","3.11","2.8","2.71","3.04","2.7","2.22","2.13","2.54","2.65","2.07","2.14","2.15","2","1.91","1.55","1.34","1.84","1.41","1.48","1.61",""
"HFAMDB_360","GTE75","ALL","SWE","","3.48","4.82","3.33","5.96","5.81","5.36","5.12","4.7","3.63","3.9","5.11","3.2","3.64","4.4","3.01","3.55","3.85","3.68","5.32","4.03","5.38","4.73","5.13","3.45","4.02","3.29","3.44","3.97","4.41","2.78","4.05","3.13","4.25","4.92","4.03","2.72","1.97","2.97","3.64","2.51","2.65","3.57","2.03","2.93","2.46","2.62","3.08",""
"HFAMDB_360","GTE75","ALL","CHE","","1.15","3.75","8.16","5.63","1.96","4.41","1.78","5.55","3.23","3.57","2.04","2.05","3.82","3.77","4.51","2.63","1.86","1.98","1.66","1.78","1.38","1.98","2.69","3.18","1.96","2.23","1.65","2.74","3.04","3.63","2.08","1.31","2.06","1.67","0.83","1.83","1.47","2.08","1.12","1.73","1.27","1.2","2.25","1.55","1.08","","",""
"HFAMDB_360","GTE75","ALL","TJK","","","","","","","","","","","","","","0","1.39","","","2.96","0","0","3.85","5.19","2.66","7.77","7.81","7.78","4.1","6.76","0","5","5","3.49","2.1","2.13","0","5.22","4.43","1.50407348","","","","","","","","","","",""
"HFAMDB_360","GTE75","ALL","MKD","","","","","","","","","","","","","","","","","","","","","","","","8.94","3.59","2.24","1.43","1.46","3.49","3.45","2.66","5.1","8.31","2.56","1.39","10.24","7.59","2.29","3.37","8.17","2.09","3.19","0.97","0.93","3.73","3.63","","",""
"HFAMDB_360","GTE75","ALL","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13","2.25","2.52","1.62","2.13","2.6","2.3",""
"HFAMDB_360","GTE75","ALL","TKM","","","","","","","","","","","","","","4.44","11.8","","","10.86","10.82","10.49","6.43","9.06","8","12.88","16.46","29.94","11.62","13.07","4.48","8.79","13.6","10.15","1.76","5.51","4.33","6.68","5.26","1.27","2.07","1.18","0","1.18","2.3","0","5.02","0","","",""
"HFAMDB_360","GTE75","ALL","UKR","","","","","","","","","","","","","","6.57","7.66","","","8.45","7.22","7.33","7.74","7.05","7.65","7.89","7.62","7.88","9.37","8.84","9.74","10.36","8.39","9.58","8.7","9.93","11","11.86","11.92","12.84","13.14","12.03","13.37","13.92","13.34","11.92","12.65","","10.05","11.33",""
"HFAMDB_360","GTE75","ALL","GBR","13.69","12.24","14.52","11.56","13.41","12.32","11.95","12.07","11.25","10.24","10.14","11.92","10.43","9.34","10.27","8.22","9.04","9.03","9.19","6.64","7.11","5.79","5.09","5.44","4.28","4.76","4.27","4.65","3.81","3.68","2.71","3.13","","3.02","2.82","2.84","2.77","1.97","2.29","1.78","2.07","2.3","1.69","2.02","1.74","2.09","1.89","1.49",""
"HFAMDB_360","GTE75","ALL","UZB","","","","","","","","","","","","","","1.79","3.37","","","6.45","3.81","5.55","3.33","4.51","3.54","3.34","2.77","3.72","2.13","6.56","5","7.66","6.33","3.61","4.16","1.59","2.69","2.68","2.27","2.02","","","","3.17","3.55","3.99","2.9","2.68","1.74","",""
"HFAMDB_360","GTE75","FEMALE","ALB","","","","","","","","","","","","","","","","","","","","13.13","2.29","3.68","","","16.67","18.67","1.91","3.68","7.22","4.15","0","5.3","0","0","2.62","0","1.94","0","0","0","0","0","","","","","","",""
"HFAMDB_360","GTE75","FEMALE","ARM","","","","","","","","","","","","","","2.94","10.39","","","9.98","8.86","12.05","6.18","15.14","10.88","5.85","7.82","5.67","7.27","8.16","1.42","1.51","10.99","1.56","3.1","7.47","2.89","14.15","","","","","0.94","","","","0.82","3.26","0","0",""
"HFAMDB_360","GTE75","FEMALE","AUT","","10.8","4.21","6.8","6.72","5.31","4.62","9.22","6.91","5.53","4.42","4.75","4.6","7.32","6.2","8.09","5.63","3.83","5.97","5.28","4.2","6.75","2.75","3.76","4.82","3.62","2.97","3.62","3.84","5.95","5.57","3.7","4.52","2.68","1.39","1","2.23","3.96","2","1.16","4.04","1.18","2.14","1.93","0.89","1.17","1.34","2.07","0.94"
"HFAMDB_360","GTE75","FEMALE","AZE","","","","","","","","","","","","","","9.55","8.79","","","9.68","7.06","6.02","10.92","8.07","10.84","9.66","8.62","12.23","11.7","5.04","6.47","3.03","9.88","8.14","10.74","6.98","11.4","5.26","7.28","","","1.28","","","","","","","","",""
"HFAMDB_360","GTE75","FEMALE","BLR","","","","","","","","","","","","","","4.91","7.4","","","11.32","6.82","9.5","9.61","8.44","9.48","7.82","14.97","11.19","11.65","13.98","13.39134476","12.99","14.28","17.15","10.71","14.93","12.76","12.15","13.45095923","10.89410413","","11.73","11.09","8.23","11.56","8.5","","11.98","15.33","",""
"HFAMDB_360","GTE75","FEMALE","BEL","3.84","3.1","3.08","2.67","5.8","2.52","4.68","5.45","3.73","5.7","2.64","4.49","2.86","6.15","3.81","4.08","3.14","2.55","3.28","4.77","2.53","4.27","2.8","5.09","3.31","2.12","4.39","2.52","2.89","2.25","3.37","1.07","2.42","4.15","2.56","2.57","2.68","3.34","1.99","2.95","3.09","5.21","2.25","2.2","2.31","2.05","1.25","2.16",""
"HFAMDB_360","GTE75","FEMALE","BIH","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","0","","","1.9","",""
"HFAMDB_360","GTE75","FEMALE","BGR","12.05","8.26","4.99","10.03","9.23","5.43","12.16","8.7","8.71","5.26","11.08","10.85","10.17","17.35","9.88","8.85","5.04","12.6","8.42","10.44","7.54","6.56","6.12","8.56","6.76","6.7","9.54","6.28","9.89","8.88","6.07","6.61","6.5","6.09","9.42","9.16","5.72","5.7","7.17","5.17","5.43","6.33","3.79","6.02","6.37","5.76","4.03","",""
"HFAMDB_360","GTE75","FEMALE","HRV","","","","","","","","","","","","","","","","","","17.2","11.82","8.11","10.38","14.1","17.22","12.68","15","14.98","7.36","9.65","9.02","9.81","9.27","6.66","13.02","13.71","5.8","10.71","6.74","3.58","7.7","5.82","5.08","2.74","4.6","6.79","3.15","3.6","3.91","3.54","0.77"
"HFAMDB_360","GTE75","FEMALE","CYP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.94","0","4.28","3.99","3.26","3.17","3.67","0","0","0","0","6.91","3.56"
"HFAMDB_360","GTE75","FEMALE","CZE","","","","","","","","","","","","","","","","","","","12.29","12.71","8.22","4.14","8.53","7.48","6.48","5.68","5.28","5.68","4.06","3.06","2.93","2.98","2.74","3.75","2.57","2.92","3.82","2.72","2.1","1.36","1.59","2.14","2.16","1.75","1.93","1.24","1.43","1.74","1.83"
"HFAMDB_360","GTE75","FEMALE","DNK","","3.6","6.44","6.52","2.04","10.2","8.05","4.88","5.7","6.41","5.96","5.68","5.78","6.61","4.54","3.25","2.12","5.46","4.39","4.99","5.22","5.98","6.05","7.01","4.9","6.2","7.3","8.49","5.86","6.45","5.55","1.88","5.81","6.25","6.64","5.14","4.39","3.38","3.72","7.13","6.09","5.11","6.17","4.84","3.76","6.2","2.94","2.82",""
"HFAMDB_360","GTE75","FEMALE","EST","","","","","","","","","","","","","","15.07","21.47","","","29.74","22.37","39.98","24.78","13.17","22.69","31.66","29.45","26.19","35.02","25.15","22.72","33.65","31.7","5.47","19.26","17.81","11.07","11.46","23.36","12.55","9.68","8.32","16.14","2.99","8.35","6.56","9.36","3.56","2.85","7.69",""
"HFAMDB_360","GTE75","FEMALE","FIN","","9.97","2.12","7.13","4.97","5.68","9.02","5.12","4.04","4.57","5.07","20.3","1.37","3.66","4.05","3.86","4.84","4.08","3.34","3.71","2.41","3.78","5.77","4.6","0.37","5.54","6.7","3.29","4.12","5.88","3.61","2.47","1.38","1.31","1.56","2.25","4.85","1.45","1.48","1.33","1.66","2.92","3.6","1.34","1.86","1.1","0.56","",""
"HFAMDB_360","GTE75","FEMALE","FRA","8.31","9.41","8.2","8.13","7.61","7.34","7.09","7.33","7.3","6.34","6.56","6.24","6.15","6.87","5.67","6.35","5.63","7.5","6.04","4.74","3.93","4.47","4.25","4.81","3.55","4.31","2.96","3.07","2.77","2.56","2.72","2.82","1.98","2.47","2.52","2.47","2.39","2.52","2.33","2.81","1.98","1.7","1.99","2.38","1.66","1.57","1.37","",""
"HFAMDB_360","GTE75","FEMALE","GEO","","","","","","","","","","","","","","13.3","15.32","","","7.47","9.73","15.05","21.07","21.65","15.53","19.04","16.12","","7.98","21.36","5.1","8.92","12.18","12.41","13.34","9.94","","","8.66","14.16","6.88","13.03","","5.15","1.66","4.23","8.63","7.06","7.45","8.89",""
"HFAMDB_360","GTE75","FEMALE","DEU","","","","","","","","","","","","","","","","","","","","","","","3.81","3.78","3.1","3.55","2.77","2.61","3.37","2.89","2.92","2.42","2.5","2.13","2.76","2.04","1.97","2.12","1.82","1.49","1.74","1.8","1.29","1.68","1.19","1.72","1.19","1.34",""
"HFAMDB_360","GTE75","FEMALE","GRC","23.81","17.04","14.87","17.82","15.37","17.62","14.08","17.25","17.09","16.69","12.73","13.45","16.15","16.96","14.68","20.47","14.46","16.22","17.26","11.64","14.59","13.05","14.03","11.44","11.33","11","11.24","9.21","11.72","11.46","8.68","6.82","7.35","8.21","7.49","7.57","6.76","7.37","4.11","8.17","5.23","4.38","4.79","2.76","4.7","","2.3","4.75",""
"HFAMDB_360","GTE75","FEMALE","HUN","","16.06","8.79","13.82","9.32","8.24","10.62","10.97","12.2","12.09","12.38","12.44","15.31","12.88","16.55","14.64","14.04","18.78","16.73","18.07","15.18","13.79","11.09","14.39","15.35","13.54","13.63","5.94","9.67","7.62","7.29","9.22","4.24","7.99","6.8","10.21","5","7.27","6.17","6.61","4.44","4.84","5.39","4.2","3.33","3.75","4.12","3.63","3.83"
"HFAMDB_360","GTE75","FEMALE","ISL","","","","0","0","0","16.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.67","28.63","11.36","0","0","0","0","0","0","0","0","10.53","10.26","0","0","0","7.82","0","","","","","0","",""
"HFAMDB_360","GTE75","FEMALE","IRL","11.8","30.82","41.26","27.55","17.46","18.39","33.05","32.94","20.7","20.41","21.25","19.57","22.55","23.46","14.78","29.62","12.72","23.56","23.15","21.84","23.23","17.34","7.53","8.82","8.93","5.9","9.28","7.18","11.73","6.47","9.19","6.21","5.36","4.89","5.25","6.46","4.79","4.7","4.46","2.16","3.98","4.51","4.80980976","4.62","3.29","5.36","","",""
"HFAMDB_360","GTE75","FEMALE","ISR","","","","","","","","6.22","15.17","10.48","0","6.35","15.1","8.65","13.84","15.63","3.61","3.41","3.38","6.43","2.04","4.51","3.86","0","0.94","5.79","5.45","3.63","0.81","1.34","1.32","2.01","1.86","2.44","2.42","2.73","1.21","3.58","4.34","1.74","2.46","1.83","1.97","2.11","1.67","1.44","2.6","0.51",""
"HFAMDB_360","GTE75","FEMALE","ITA","4.84","5.21","3.91","5.92","4.18","5.43","4.37","4.09","3.3","3.88","4.02","4.29","4.37","5.12","3.89","4.2","4.09","4.27","4.54","3","3.57","3.19","3.18","3.22","2.78","3.3","3.31","3.8","3.39","2.95","2.31","2.51","2.25","2.72","2.13","1.68","1.67","2.34","1.16","1","1.53","1.36","1.37","1.64","1.43","1.31","1.03","1.4",""
"HFAMDB_360","GTE75","FEMALE","KAZ","","","","","","","","","","","","","","2.96","6.45","","","2.03","2.87","4.43","5.72","10.21","6.33","2.44","6.82","9.62","9.1","7.46","6.96","10.74","8.7","8.93","5.5","10.05","6.31","6.12","5.42","5.04","4.35","4.19","3.04","5.97","3.24","4.12","7.23","4.29","2.96","4.41",""
"HFAMDB_360","GTE75","FEMALE","KGZ","","","","","","","","","","","","","","3.07","2.34","","","7.72","1.32","3.52","6.36","4.63","1.79","5.43","5.61","6.99","4.29","10.81","7.94","8.08","5.53","5.3","1.68","5.78","8.53","4.27","3.62","2.06","3.35","1.19","1.12","7.28","1.63","6.27","3.84","1.49","7.84","4.23",""
"HFAMDB_360","GTE75","FEMALE","LVA","","","","","","","","","","","","","21.4","15.4","15.48","11.15","19.79","13.46","9.85","10.88","22.91","20.05","17.58","22.9","17.41","42.13","33.61","25.44","23.16","19.7","26.78","22.2","17.69","15.98","23.43","16.25","20.28","22.59","21.12","15.38","7.38","12.36","14.15","10.95","9.8","11","11.4","9.8",""
"HFAMDB_360","GTE75","FEMALE","LTU","","","","","","","","","","","","","","8.85","7.11","","","8.5","6.03","8.02","6.17","6.78","8.03","7.09","5.73","7.5","7.51","8.17","9.59","13.2","7.61","3.25","9.01","6.74","7.84","8.51","4.17","11.82","4.94","4.72","4.7","3.07","2.95","2.69","7.43","1.72","0.41","4.8","1.3"
"HFAMDB_360","GTE75","FEMALE","LUX","","","","0","0","9.8","9.43","0","0","7.81","0","0","0","0","0","0","0","11.36","0","0","4.9","0","8.33","13.89","0","8.2","12.5","8.47","4.72","5","0","0","0","0","0","0","0","0","0","0","4.86","0","0","0","0","0","3.59","0",""
