"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_605","GTE65","ALL","ALB","","","","","","","","","","","","","","","","","","","","71.07","88.45","83.88","","","77.6","58.2","51.86","76.99","97.09","87.36","96.65","95.04","111.89","75.09","81.14","89.96","75.72","76.44","80.34","68.19","65.36","61.11","","","","","","",""
"HFAMDB_605","GTE65","ALL","ARM","","","","","","","","","","","","","","118.52","102.43","","","116.91","95.8","119.32","100.67","93.09","111.51","87.97","97.2","74.25","59.42","67.57","70.85","69.25","68.27","59.19","65.81","64.76","82.81","85.61","","","","","100.59","","","","82.77","86.5","94.23","98.3","89.69"
"HFAMDB_605","GTE65","ALL","AUT","","272.66","273.33","252.75","242.02","234.55","222.62","205.03","202.12","197.26","190","184.41","171.53","163.95","166.32","150.32","150.26","139.4","133.86","139.62","124.58","118.62","118.42","117.31","105.38","110.01","104.26","99.83","90.7","86.34","82.99","77.57","70.75","65.38","63.86","65.34","60.26","56.41","51.65","49.5","44.5","44.06","39.47","41.18","41.01","37.34","37.11","33.6","31.67"
"HFAMDB_605","GTE65","ALL","AZE","","","","","","","","","","","","","","181.11","186.91","","","168.46","148.96","154.92","144.57","132","125.53","111.52","104.2","104.41","99.68","112.06","110.7","108.69","107.32","126.78","112.52","111.28","121.37","124.25","118.69","","","65.19","","","","","","","","",""
"HFAMDB_605","GTE65","ALL","BLR","","","","","","","","","","","","","","159.39","159.16","","","161.84","158.29","155.69","161.28","158.4","162.23","162.19","154.2","153.53","147.05","147.57","152.20233259","136.4","145.83","142.76","140.2","132.93","128.96","116.22","118.34403872","119.41819122","","100.9","105.58","103.64","100.33","89.47","","79.51","74.87","",""
"HFAMDB_605","GTE65","ALL","BEL","196.33","180.1","181.29","167.24","161.51","155.55","152.05","148.92","137.48","134.6","131.09","122.35","116.18","119.26","111.43","110.83","96.55","94.82","91.91","90.7","84.14","76.31","74.37","70.98","65.74","65.42","59.64","53.48","51.94","52.74","49.53","43.92","40.7","40.53","39.86","35.16","33.08","33.93","30.89","30.58","28.09","27.54","26.59","28.11","26.87","24.66","24.78","24.29",""
"HFAMDB_605","GTE65","ALL","BIH","","","","","","","","","","","","","","","","","","72.63","73.88","73.94","97.01","93.9","86.4","81.98","","","","","","","","","","","","","","","","","","","","52.89","","","56.32","",""
"HFAMDB_605","GTE65","ALL","BGR","257.21","225.77","215.53","225.08","216.47","208.05","200.46","180.9","173.23","180.59","173.39","169.26","153.08","149.38","158.79","148.72","148.93","136.06","135.29","132.01","127.97","126.08","125.46","113.98","120.73","109.17","104.62","98.79","99.04","92.92","88.13","87.7","85.47","80.11","84.1","78.41","73.56","79.97","78.23","73.58","75.07","65.97","64.25","60.01","62.41","61.5","53.55","",""
"HFAMDB_605","GTE65","ALL","HRV","","","","","","","","","","","","","","","","","","147.76","141.78","139.11","137.49","140.56","131.95","126.25","113.15","122.6","113.6","115.87","129.77","121.7","132.74","128","126.65","101.4","98.31","102.15","96.3","88.95","87.53","87.4","82.29","78.44","76.91","79.4","72.82","76.77","64.13","70.03","64.51"
"HFAMDB_605","GTE65","ALL","CYP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1","17.53","31.13","27.75","39.02","31.12","28.33","25.39","23.57","36.26","33.19","32.27","28.62"
"HFAMDB_605","GTE65","ALL","CZE","","","","","","","","","","","","","","","","","","","135.02","131.29","131.89","131.07","121.87","112.39","108.96","112.32","107.51","103.58","98.51","89.7","85.4","76.52","78.54","73.9","74.55","70.68","68.87","61.18","57.65","53.07","50.11","49.41","52.27","43.41","43.56","40.67","42.37","38.83","37.72"
"HFAMDB_605","GTE65","ALL","DNK","","147.19","141.65","131.99","127.05","129.81","125.21","116.89","99.89","103.28","112.93","92.05","89.32","88.56","75.89","80.16","73.2","69.08","71.33","62.53","57.35","48.14","52.47","50.37","48.82","46.47","43.11","40.54","41.52","36.46","36.67","32.75","31.54","32.4","27.51","31.3","29.68","32.32","28.77","28.83","34.22","28.39","28.51","27.66","29.57","24.99","28.45","24.42",""
"HFAMDB_605","GTE65","ALL","EST","","","","","","","","","","","","","","162","142.01","","","155.57","165.04","138.97","133.08","151.87","140.54","130.8","127.09","138.55","132.7","122.55","124.97","118.76","136.49","117.84","119.77","96.56","102.92","102.8","107.61","94.99","107.06","102.01","85.58","87.3","83.81","76.78","79.63","81.13","85.46","71.1",""
